zipCode,Average_Income_Per_Citizen
6511,20505.16008233324
6500,20505.16008233324
6464,18619.628132976533
6460,18619.628132976533
6464,18619.628132976533
6460,18619.628132976533
6464,18619.628132976533
6464,18619.628132976533
6463,18619.628132976533
6464,18619.628132976533
6460,18619.628132976533
6460,18619.628132976533
6462,18619.628132976533
6460,18619.628132976533
6461,18619.628132976533
6560,18161.184175047296
6560,18161.184175047296
6560,18161.184175047296
6560,18161.184175047296
6560,18161.184175047296
6560,18161.184175047296
6440,19284.8264643474
6441,19284.8264643474
6440,19284.8264643474
6440,19284.8264643474
6440,19284.8264643474
6543,22330.49581517148
6540,22330.49581517148
6540,22330.49581517148
6542,22330.49581517148
6567,19561.08853219697
6567,19561.08853219697
6567,19561.08853219697
6567,19561.08853219697
6594,16879.11457326284
6596,16879.11457326284
6591,16879.11457326284
6593,16879.11457326284
6590,16879.11457326284
6592,16879.11457326284
6596,16879.11457326284
6533,22481.51066412009
6531,22481.51066412009
6536,22481.51066412009
6534,22481.51066412009
6530,22481.51066412009
6532,22481.51066412009
6536,22481.51066412009
6530,22481.51066412009
6120,26052.14411411194
6120,26052.14411411194
6120,26052.14411411194
6120,26052.14411411194
6120,26052.14411411194
6470,19804.153682585427
6470,19804.153682585427
6470,19804.153682585427
6470,19804.153682585427
6470,19804.153682585427
7640,19317.090894096087
7641,19317.090894096087
7642,19317.090894096087
7643,19317.090894096087
7640,19317.090894096087
7640,19317.090894096087
7760,20815.675647431384
7760,20815.675647431384
7760,20815.675647431384
7760,20815.675647431384
7760,20815.675647431384
7730,20259.622168141592
7730,20259.622168141592
7730,20259.622168141592
7730,20259.622168141592
7730,20259.622168141592
7730,20259.622168141592
7730,20259.622168141592
7743,21008.522279274697
7742,21008.522279274697
7743,21008.522279274697
7740,21008.522279274697
7740,21008.522279274697
7604,19247.69801102408
7603,19247.69801102408
7604,19247.69801102408
7604,19247.69801102408
7602,19247.69801102408
7604,19247.69801102408
7600,19247.69801102408
7601,19247.69801102408
7604,19247.69801102408
7608,19247.69801102408
7611,19770.794228010567
7610,19770.794228010567
7618,19770.794228010567
7534,20732.54473904817
7532,20732.54473904817
7522,20732.54473904817
7521,20732.54473904817
7500,20732.54473904817
7502,20732.54473904817
7504,20732.54473904817
7503,20732.54473904817
7530,20732.54473904817
7531,20732.54473904817
7522,20732.54473904817
7540,20732.54473904817
7522,20732.54473904817
7522,20732.54473904817
7534,20732.54473904817
7540,20732.54473904817
7542,20732.54473904817
7543,20732.54473904817
7501,20732.54473904817
7540,20732.54473904817
7520,20732.54473904817
7540,20732.54473904817
7500,20732.54473904817
7520,20732.54473904817
7533,20732.54473904817
7500,20732.54473904817
7536,20732.54473904817
7538,20732.54473904817
7548,20732.54473904817
7506,20732.54473904817
7620,20916.437655789992
7620,20916.437655789992
7620,20916.437655789992
7624,20916.437655789992
7620,20916.437655789992
7622,20916.437655789992
7621,20916.437655789992
7623,20916.437655789992
7620,20916.437655789992
7903,20685.70776761013
7903,20685.70776761013
7903,20685.70776761013
7906,20685.70776761013
7900,20685.70776761013
7900,20685.70776761013
7904,20685.70776761013
7901,20685.70776761013
7904,20685.70776761013
7904,20685.70776761013
7750,21877.152513144058
7750,21877.152513144058
7750,21877.152513144058
7750,21877.152513144058
,17739.504637778486
,17470.366118019196
,17501.364820230516
,19558.781035394808
,21538.74752232424
,19224.589982840203
4540,20208.24105346562
4540,20208.24105346562
4540,20208.24105346562
4540,20208.24105346562
4540,20208.24105346562
4210,25041.3441285238
4210,25041.3441285238
4210,25041.3441285238
4210,25041.3441285238
4210,25041.3441285238
4560,22861.765348741228
4560,22861.765348741228
4560,22861.765348741228
4560,22861.765348741228
4560,22861.765348741228
4560,22861.765348741228
4190,22672.41960125098
4190,22672.41960125098
4190,22672.41960125098
4190,22672.41960125098
4190,22672.41960125098
4180,21033.421497635318
4180,21033.421497635318
4181,21033.421497635318
4180,21033.421497635318
4218,24009.92208952552
4217,24009.92208952552
4217,24009.92208952552
4217,24009.92208952552
4500,20272.730105627303
4500,20272.730105627303
4500,20272.730105627303
4570,22856.53253244412
4570,22856.53253244412
4577,23538.66832661768
4577,23538.66832661768
4577,23538.66832661768
4577,23538.66832661768
4550,27397.99853347136
4550,27397.99853347136
4550,27397.99853347136
4550,27397.99853347136
4590,22520.913263790662
4590,22520.913263790662
4590,22520.913263790662
4537,25443.93047077922
4537,25443.93047077922
4537,25443.93047077922
4537,25443.93047077922
4530,23691.75204464814
4530,23691.75204464814
4530,23691.75204464814
4530,23691.75204464814
4530,23691.75204464814
4520,22854.0876283827
4520,22854.0876283827
4520,22854.0876283827
4520,22854.0876283827
4520,22854.0876283827
4520,22854.0876283827
4160,23908.011017865538
4162,23908.011017865538
4163,23908.011017865538
4161,23908.011017865538
4480,18809.75086053883
4480,18809.75086053883
4480,18809.75086053883
4557,24501.494599417336
4557,24501.494599417336
4557,24501.494599417336
4557,24501.494599417336
4557,24501.494599417336
4557,24501.494599417336
4432,19156.87034869977
4430,19156.87034869977
4431,19156.87034869977
4432,19156.87034869977
4340,23193.28859170188
4340,23193.28859170188
4342,23193.28859170188
4340,23193.28859170188
4340,23193.28859170188
4920,21721.46462802159
4920,21721.46462802159
4920,21721.46462802159
4920,21721.46462802159
4920,21721.46462802159
4690,21477.543267786124
4690,21477.543267786124
4690,21477.543267786124
4690,21477.543267786124
4690,21477.543267786124
4690,21477.543267786124
4610,19343.51302684228
4610,19343.51302684228
4610,19343.51302684228
4052,27314.436531693565
4050,27314.436531693565
4053,27314.436531693565
4051,27314.436531693565
4170,19801.70517247844
4171,19801.70517247844
4607,23972.356871901902
4607,23972.356871901902
4607,23972.356871901902
4607,23972.356871901902
4607,23972.356871901902
4608,23972.356871901902
4606,23972.356871901902
4608,23972.356871901902
4130,26209.76462109375
4130,26209.76462109375
4620,20705.668792955326
4623,20705.668792955326
4621,20705.668792955326
4624,20705.668792955326
4040,17373.221563960065
4042,17373.221563960065
4041,17373.221563960065
4041,17373.221563960065
4458,23425.891820328543
4450,23425.891820328543
4450,23425.891820328543
4452,23425.891820328543
4450,23425.891820328543
4453,23425.891820328543
4451,23425.891820328543
4452,23425.891820328543
4031,17783.847947948765
4020,17783.847947948765
4032,17783.847947948765
4000,17783.847947948765
4030,17783.847947948765
4020,17783.847947948765
4020,17783.847947948765
4000,17783.847947948765
4000,17783.847947948765
4020,17783.847947948765
4684,20488.70957065006
4681,20488.70957065006
4680,20488.70957065006
4682,20488.70957065006
4682,20488.70957065006
4680,20488.70957065006
4683,20488.70957065006
4420,16307.961422881075
4420,16307.961422881075
4420,16307.961422881075
4100,16833.474524244553
4101,16833.474524244553
4102,16833.474524244553
4100,16833.474524244553
4630,21663.011342223763
4632,21663.011342223763
4631,21663.011342223763
4633,21663.011342223763
4630,21663.011342223763
4630,21663.011342223763
4630,21663.011342223763
4140,24802.782258064515
4140,24802.782258064515
4141,24802.782258064515
4140,24802.782258064515
4140,24802.782258064515
4601,20881.07837541528
4602,20881.07837541528
4600,20881.07837541528
4600,20881.07837541528
4600,20881.07837541528
4600,20881.07837541528
4460,18197.376430802604
4460,18197.376430802604
4460,18197.376430802604
4460,18197.376430802604
4460,18197.376430802604
4460,18197.376430802604
4671,23376.45991071429
4670,23376.45991071429
4671,23376.45991071429
4670,23376.45991071429
4672,23376.45991071429
6460,23376.45991071429
4671,23376.45991071429
4670,23376.45991071429
4400,19262.45957877095
4400,19262.45957877095
4400,19262.45957877095
4400,19262.45957877095
4400,19262.45957877095
4400,19262.45957877095
4400,19262.45957877095
4120,28245.16010206124
4480,28245.16010206124
4121,28245.16010206124
4122,28245.16010206124
4120,28245.16010206124
4870,22119.785511370854
4870,22119.785511370854
4870,22119.785511370854
4770,20959.93043757814
4771,20959.93043757814
4770,20959.93043757814
4880,23227.84719285714
4837,22156.07852146968
4837,22156.07852146968
4760,21401.81114519056
4760,21401.81114519056
4761,21401.81114519056
4782,21401.81114519056
4750,20421.48463742792
4750,20421.48463742792
4821,14457.87186438455
4820,14457.87186438455
4700,20937.65767503237
4701,20937.65767503237
4651,22313.859459141357
4653,22313.859459141357
4650,22313.859459141357
4654,22313.859459141357
4650,22313.859459141357
4650,22313.859459141357
4650,22313.859459141357
4652,22313.859459141357
4845,24711.082582486582
4845,24711.082582486582
4728,19382.65047030795
4720,19382.65047030795
4721,19382.65047030795
4990,20964.79105581523
4990,20964.79105581523
4990,20964.79105581523
4831,20951.77091713881
4834,20951.77091713881
4830,20951.77091713881
4710,20885.02841045273
4711,20885.02841045273
4960,20981.01082906778
4960,20981.01082906778
4960,20981.01082906778
4877,26323.61800832925
4860,20092.381964439654
4860,20092.381964439654
4861,20092.381964439654
4860,20092.381964439654
4731,22751.504101088227
4730,22751.504101088227
4730,22751.504101088227
4784,22409.81962132536
4783,22409.81962132536
4780,22409.81962132536
4780,22409.81962132536
4900,21119.76764610718
4970,20910.968174417
4970,20910.968174417
4987,22866.75879937304
4987,22866.75879937304
4987,22866.75879937304
4987,22866.75879937304
4987,22866.75879937304
4910,23888.124758603408
4800,23888.124758603408
4910,23888.124758603408
4910,23888.124758603408
4800,16902.3881492494
4802,16902.3881492494
4800,16902.3881492494
4800,16902.3881492494
4801,16902.3881492494
4800,16902.3881492494
4950,20606.385057014053
4950,20606.385057014053
4950,20606.385057014053
4950,20606.385057014053
4841,20878.89518212078
4840,20878.89518212078
4983,20565.460754866905
4980,20565.460754866905
4980,20565.460754866905
4980,20565.460754866905
4790,21439.21973074987
4791,21439.21973074987
4851,19761.917374592835
4852,19761.917374592835
4850,19761.917374592835
4850,19761.917374592835
4851,19761.917374592835
4890,23409.83617303609
4257,23345.061058153475
4257,23345.061058153475
4257,23345.061058153475
4260,23330.048087600248
4260,23330.048087600248
4260,23330.048087600248
4260,23330.048087600248
4260,23330.048087600248
4261,23330.048087600248
4263,23330.048087600248
4260,23330.048087600248
4367,24527.252810734462
4367,24527.252810734462
4367,24527.252810734462
4367,24527.252810734462
4367,24527.252810734462
4357,26146.76420801527
4357,26146.76420801527
4357,26146.76420801527
4347,23710.66135608049
4347,23710.66135608049
4347,23710.66135608049
4347,23710.66135608049
4250,24526.50683338016
4253,24526.50683338016
4250,24526.50683338016
4250,24526.50683338016
4250,24526.50683338016
4254,24526.50683338016
4252,24526.50683338016
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4280,24231.18314988841
4287,23134.902545508805
4287,23134.902545508805
4287,23134.902545508805
4360,23003.20128695652
4360,23003.20128695652
4360,23003.20128695652
4360,23003.20128695652
4360,23003.20128695652
4351,24546.653581326293
4350,24546.653581326293
4350,24546.653581326293
4350,24546.653581326293
4350,24546.653581326293
4470,21296.741602501737
4300,22780.63109349725
4300,22780.63109349725
4300,22780.63109349725
4300,22780.63109349725
4300,22780.63109349725
4300,22780.63109349725
4300,22780.63109349725
4219,22508.963403307887
4219,22508.963403307887
4219,22508.963403307887
4219,22508.963403307887
4317,25169.462169649425
4317,25169.462169649425
4317,25169.462169649425
4317,25169.462169649425
4317,25169.462169649425
3665,23316.32417944972
3668,23316.32417944972
3580,20786.40312579601
3581,20786.40312579601
3582,20786.40312579601
3583,20786.40312579601
3590,23655.55987900942
3600,19965.994893226587
3890,23787.952074971166
3891,23787.952074971166
3891,23787.952074971166
3890,23787.952074971166
3890,23787.952074971166
3890,23787.952074971166
3891,23787.952074971166
3890,23787.952074971166
2812,23787.952074971166
3891,23787.952074971166
3890,23787.952074971166
3890,23787.952074971166
3545,24175.90485298734
3545,24175.90485298734
3545,24175.90485298734
3500,24621.15120633221
3510,24621.15120633221
3511,24621.15120633221
3500,24621.15120633221
3510,24621.15120633221
3512,24621.15120633221
3511,24621.15120633221
3501,24621.15120633221
3540,24234.726085667477
3540,24234.726085667477
3540,24234.726085667477
3540,24234.726085667477
3971,20936.420678978484
3970,20936.420678978484
3560,24053.77824938175
3560,24053.77824938175
3320,24053.77824938175
3560,24053.77824938175
9310,24053.77824938175
3850,22765.07688317107
3850,22765.07688317107
3850,22765.07688317107
9320,22765.07688317107
3850,22765.07688317107
3800,22567.372113268688
9300,22567.372113268688
3800,22567.372113268688
3803,22567.372113268688
3800,22567.372113268688
3800,22567.372113268688
3803,22567.372113268688
3800,22567.372113268688
3800,22567.372113268688
3800,22567.372113268688
3800,22567.372113268688
3803,22567.372113268688
3800,22567.372113268688
3806,22567.372113268688
3803,22567.372113268688
3800,22567.372113268688
3980,23913.951936511305
3520,23768.15679166859
3690,23530.545910142955
3945,22952.89081062009
3945,22952.89081062009
3550,20938.511142593077
9070,20938.511142593077
3550,20938.511142593077
3550,20938.511142593077
3950,20631.387231317764
3950,20631.387231317764
3950,20631.387231317764
3960,21678.305351302784
3960,21678.305351302784
3960,21678.305351302784
3960,21678.305351302784
2260,21678.305351302784
3960,21678.305351302784
3640,20706.294698296835
3640,20706.294698296835
3640,20706.294698296835
3640,20706.294698296835
3920,21722.98498908861
3680,21848.037325251586
3680,21848.037325251586
3680,21848.037325251586
3990,21835.67116608201
3990,21835.67116608201
3990,21835.67116608201
3990,21835.67116608201
3930,20487.82991561765
3930,20487.82991561765
3941,21425.87404522224
3940,21425.87404522224
3530,20225.23909883721
3530,20225.23909883721
3650,20663.53906031448
3650,20663.53906031448
3650,20663.53906031448
3650,20663.53906031448
3650,20663.53906031448
3650,20663.53906031448
,22254.57855953932
,21613.598986510267
3570,24384.61946110313
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3746,22571.200513417472
3740,22571.200513417472
3742,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3740,22571.200513417472
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3840,22523.51017896115
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3870,22128.23162960021
3717,24952.97948051948
3730,23188.05969962705
3730,23188.05969962705
3732,23188.05969962705
3730,23188.05969962705
3730,23188.05969962705
3723,23556.17780311712
3720,23556.17780311712
3724,23556.17780311712
3721,23556.17780311712
3722,23556.17780311712
3620,22354.278531785305
3620,22354.278531785305
3620,22354.278531785305
3621,22354.278531785305
3620,22354.278531785305
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3770,22170.21000059347
3700,22066.483649381167
1910,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3700,22066.483649381167
3830,23988.462142379238
3831,23988.462142379238
3832,23988.462142379238
3830,23988.462142379238
3631,18883.510327454027
3630,18883.510327454027
3630,18883.510327454027
3630,18883.510327454027
3630,18883.510327454027
3630,18883.510327454027
3630,18883.510327454027
3631,18883.510327454027
3630,18883.510327454027
3790,22148.5406245726
3791,22148.5406245726
3798,22148.5406245726
3790,22148.5406245726
3792,22148.5406245726
3793,22148.5406245726
6700,24847.885973992696
6706,24847.885973992696
6700,24847.885973992696
6704,24847.885973992696
6700,24847.885973992696
6700,24847.885973992696
6717,29955.467972076785
6717,29955.467972076785
6717,29955.467972076785
6717,29955.467972076785
6717,29955.467972076785
6791,19429.890189780195
6790,19429.890189780195
6792,19429.890189780195
6792,19429.890189780195
6630,20601.8472890664
6782,26040.58347199244
6780,26040.58347199244
6780,26040.58347199244
6781,26040.58347199244
6780,26040.58347199244
6600,20293.94195770033
6600,20293.94195770033
4347,20293.94195770033
6600,20293.94195770033
6600,20293.94195770033
6600,20293.94195770033
6687,20338.630698047607
6686,20338.630698047607
5310,20338.630698047607
6688,20338.630698047607
6637,21623.87354825462
6637,21623.87354825462
6637,21623.87354825462
6660,20100.33552721089
6663,20100.33552721089
5530,20100.33552721089
6661,20100.33552721089
6660,20100.33552721089
6661,20100.33552721089
6662,20100.33552721089
6666,20100.33552721089
6690,19509.719308738357
6698,19509.719308738357
6692,19509.719308738357
6690,19509.719308738357
6640,20538.45799934885
6642,20538.45799934885
6640,20538.45799934885
6640,20538.45799934885
6640,20538.45799934885
6640,20538.45799934885
6640,20538.45799934885
6672,19093.216531096117
6671,19093.216531096117
6673,19093.216531096117
6670,19093.216531096117
6670,19093.216531096117
6674,19093.216531096117
6680,18875.22879219805
6681,18875.22879219805
6680,18875.22879219805
6940,20082.6379160511
6941,20082.6379160511
1367,20082.6379160511
6941,20082.6379160511
6941,20082.6379160511
6940,20082.6379160511
6940,20082.6379160511
6941,20082.6379160511
6941,20082.6379160511
6940,20082.6379160511
6941,20082.6379160511
6941,20082.6379160511
6940,20082.6379160511
6997,21018.994070185963
6997,21018.994070185963
6997,21018.994070185963
6997,21018.994070185963
6990,19440.198640335548
6990,19440.198640335548
6990,19440.198640335548
6990,19440.198640335548
6980,20346.31340302812
6986,20346.31340302812
6984,20346.31340302812
6980,20346.31340302812
6983,20346.31340302812
6982,20346.31340302812
6900,20498.297160417944
6900,20498.297160417944
6900,20498.297160417944
6900,20498.297160417944
6900,20498.297160417944
6900,20498.297160417944
6900,20498.297160417944
6953,20599.222379280072
6951,20599.222379280072
6953,20599.222379280072
6952,20599.222379280072
6950,20599.222379280072
6953,20599.222379280072
6953,20599.222379280072
6950,20599.222379280072
6987,20129.064068682343
6987,20129.064068682343
6987,20129.064068682343
6987,20129.064068682343
6971,21266.945766828598
6972,21266.945766828598
6970,21266.945766828598
6960,21038.7205563057
6960,21038.7205563057
6960,21038.7205563057
6960,21038.7205563057
6960,21038.7205563057
6960,21038.7205563057
6880,19565.428584611964
6880,19565.428584611964
6880,19565.428584611964
6880,19565.428584611964
6880,19565.428584611964
6834,19330.15983888889
6830,19330.15983888889
6838,19330.15983888889
6836,19330.15983888889
6830,19330.15983888889
6831,19330.15983888889
6830,19330.15983888889
6830,19330.15983888889
6832,19330.15983888889
6833,19330.15983888889
6833,19330.15983888889
6929,18703.447533568906
6929,18703.447533568906
6929,18703.447533568906
6887,19998.23481481481
6887,19998.23481481481
6887,19998.23481481481
6860,21840.93813087365
6860,21840.93813087365
6860,21840.93813087365
6860,21840.93813087365
6860,21840.93813087365
6890,21077.124803939787
6890,21077.124803939787
6890,21077.124803939787
6890,21077.124803939787
6890,21077.124803939787
6890,21077.124803939787
6890,21077.124803939787
6840,20514.339745907648
6840,20514.339745907648
6840,20514.339745907648
6840,20514.339745907648
6840,20514.339745907648
6840,20514.339745907648
6850,19720.78525113327
6856,19720.78525113327
6853,19720.78525113327
6852,19720.78525113327
6851,19720.78525113327
6850,19720.78525113327
6852,19720.78525113327
6850,19720.78525113327
6870,19681.184201358647
6870,19681.184201358647
6870,19681.184201358647
6870,19681.184201358647
6870,19681.184201358647
6870,19681.184201358647
6927,21138.67583036068
6927,21138.67583036068
6927,21138.67583036068
6927,21138.67583036068
6921,20602.295753295668
6922,20602.295753295668
6924,20602.295753295668
6920,20602.295753295668
6920,20602.295753295668
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6800,21132.72992483108
6810,20441.1921027683
6810,20441.1921027683
6810,20441.1921027683
6811,20441.1921027683
6812,20441.1921027683
6813,20441.1921027683
6743,25189.451784595083
6742,25189.451784595083
6740,25189.451784595083
6740,25189.451784595083
6741,25189.451784595083
6740,25189.451784595083
6824,19601.897171976703
6820,19601.897171976703
6820,19601.897171976703
6821,19601.897171976703
6820,19601.897171976703
6820,19601.897171976703
6823,19601.897171976703
6769,20794.9461497516
6769,20794.9461497516
6769,20794.9461497516
6769,20794.9461497516
6769,20794.9461497516
6750,21963.89060748663
6750,21963.89060748663
6750,21963.89060748663
6747,23889.255611972207
6747,23889.255611972207
6747,23889.255611972207
5555,22222.104753989363
5555,22222.104753989363
6730,22222.104753989363
5555,22222.104753989363
5555,22222.104753989363
5555,22222.104753989363
5555,22222.104753989363
5555,22222.104753989363
6730,22222.104753989363
6730,22222.104753989363
6730,22222.104753989363
6760,20743.58451121233
6760,20743.58451121233
6761,20743.58451121233
6760,20743.58451121233
6762,20743.58451121233
6760,20743.58451121233
6721,24090.151013909643
6720,24090.151013909643
6723,24090.151013909643
6720,24090.151013909643
6724,24090.151013909643
6724,24090.151013909643
6767,20213.69631947688
6767,20213.69631947688
6767,20213.69631947688
6767,20213.69631947688
5537,21095.6280441728
5537,21095.6280441728
5537,21095.6280441728
5537,21095.6280441728
5537,21095.6280441728
5537,21095.6280441728
5537,21095.6280441728
5570,19049.709424947145
5570,19049.709424947145
5570,19049.709424947145
5570,19049.709424947145
5570,19049.709424947145
5572,19049.709424947145
5576,19049.709424947145
5570,19049.709424947145
5570,19049.709424947145
5573,19049.709424947145
5574,19049.709424947145
5570,19049.709424947145
5570,19049.709424947145
5571,19049.709424947145
5570,19049.709424947145
5555,18564.62626044368
5555,18564.62626044368
5555,18564.62626044368
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5590,20945.000548441792
5500,19336.05339726233
5500,19336.05339726233
5500,19336.05339726233
5500,19336.05339726233
5500,19336.05339726233
5500,19336.05339726233
5504,19336.05339726233
5500,19336.05339726233
5501,19336.05339726233
5503,19336.05339726233
5502,19336.05339726233
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5575,19207.694957319676
5362,21840.115357332623
5363,21840.115357332623
5360,21840.115357332623
5361,21840.115357332623
5360,21840.115357332623
5364,21840.115357332623
5361,21840.115357332623
5370,20845.189945427173
5370,20845.189945427173
5370,20845.189945427173
4357,20845.189945427173
5370,20845.189945427173
5374,20845.189945427173
5376,20845.189945427173
5372,20845.189945427173
5370,20845.189945427173
6929,20845.189945427173
5370,20845.189945427173
4317,20056.398059030493
5561,20056.398059030493
7760,20056.398059030493
5560,20056.398059030493
5562,20056.398059030493
5560,20056.398059030493
5563,20056.398059030493
5560,20056.398059030493
5560,20056.398059030493
5560,20056.398059030493
5560,20056.398059030493
5564,20056.398059030493
5520,20941.90804089106
5522,20941.90804089106
5524,20941.90804089106
5520,20941.90804089106
5521,20941.90804089106
5523,20941.90804089106
5523,20941.90804089106
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5580,19990.61302021403
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5377,21073.73476989533
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5530,23014.10947362721
5544,18335.20150129701
5542,18335.20150129701
5540,18335.20150129701
5541,18335.20150129701
5543,18335.20150129701
5540,18335.20150129701
5540,18335.20150129701
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5550,19085.927856287424
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5300,20501.157074411327
5330,23707.34027455266
5336,23707.34027455266
5332,23707.34027455266
5334,23707.34027455266
5330,23707.34027455266
5330,23707.34027455266
5333,23707.34027455266
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5310,23919.14148638132
5150,23295.638308071477
5150,23295.638308071477
5150,23295.638308071477
5150,23295.638308071477
5070,21433.31778628145
5070,21433.31778628145
5070,21433.31778628145
5070,21433.31778628145
5070,21433.31778628145
5070,21433.31778628145
5340,24427.822375541127
5340,24427.822375541127
5340,24427.822375541127
5340,24427.822375541127
5340,24427.822375541127
5640,22085.354546602302
5640,22085.354546602302
5644,22085.354546602302
5641,22085.354546602302
5640,22085.354546602302
5640,22085.354546602302
5640,22085.354546602302
5640,22085.354546602302
5646,22085.354546602302
5000,21294.039795649947
5001,21294.039795649947
5021,21294.039795649947
5004,21294.039795649947
5020,21294.039795649947
5022,21294.039795649947
5020,21294.039795649947
5100,21294.039795649947
5101,21294.039795649947
5020,21294.039795649947
5024,21294.039795649947
5100,21294.039795649947
5101,21294.039795649947
5101,21294.039795649947
5020,21294.039795649947
5024,21294.039795649947
5000,21294.039795649947
5100,21294.039795649947
5003,21294.039795649947
5002,21294.039795649947
5020,21294.039795649947
5020,21294.039795649947
5020,21294.039795649947
5100,21294.039795649947
5100,21294.039795649947
5350,21852.4587245486
5353,21852.4587245486
5351,21852.4587245486
5354,21852.4587245486
5350,21852.4587245486
1360,21852.4587245486
5352,21852.4587245486
5170,24001.977236213457
7811,24001.977236213457
5170,24001.977236213457
5170,24001.977236213457
5170,24001.977236213457
5170,24001.977236213457
5170,24001.977236213457
5140,22761.669364778383
5140,22761.669364778383
5140,22761.669364778383
5140,22761.669364778383
5060,19243.10597633136
5060,19243.10597633136
5060,19243.10597633136
5060,19243.10597633136
5060,19243.10597633136
5060,19243.10597633136
5060,19243.10597633136
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5380,24386.69149373556
5190,21258.99130705717
5190,21258.99130705717
5190,21258.99130705717
5190,21258.99130705717
7911,21258.99130705717
5190,21258.99130705717
5190,21258.99130705717
5190,21258.99130705717
5190,21258.99130705717
5081,26015.974591046062
5080,26015.974591046062
5081,26015.974591046062
5080,26015.974591046062
7034,26015.974591046062
5081,26015.974591046062
5080,26015.974591046062
5080,26015.974591046062
5030,23923.25231700419
5032,23923.25231700419
5032,23923.25231700419
5032,23923.25231700419
5030,23923.25231700419
5030,23923.25231700419
5031,23923.25231700419
5030,23923.25231700419
5032,23923.25231700419
5030,23923.25231700419
5032,23923.25231700419
5030,23923.25231700419
5630,20720.701487487488
5630,20720.701487487488
5630,20720.701487487488
5630,20720.701487487488
5630,20720.701487487488
5630,20720.701487487488
5660,18264.11573071429
5660,18264.11573071429
